Time_sec,Lat,Lon,Yaw_deg,North_m,East_m,Dist_to_Node_m,CrossTrackErr_m,Surge_Cmd,Yaw_Cmd_deg,Event
61.60,43.706630,10.475663,-116.10,22.96,31.92,1.33,0.03,0.06,-19.52,
61.70,43.706630,10.475663,-117.04,22.96,31.92,1.33,0.03,0.07,-18.63,
61.80,43.706630,10.475663,-117.99,22.96,31.91,1.33,0.03,0.07,-17.73,
61.90,43.706630,10.475663,-118.96,22.96,31.91,1.32,0.04,0.08,-16.82,
62.00,43.706630,10.475663,-119.96,22.96,31.91,1.32,0.04,0.08,-15.90,
62.10,43.706630,10.475663,-120.97,22.96,31.90,1.32,0.04,0.09,-14.95,
62.20,43.706630,10.475663,-121.99,22.97,31.90,1.32,0.04,0.09,-14.00,
62.30,43.706630,10.475663,-123.00,22.97,31.90,1.32,0.05,0.10,-13.07,
62.40,43.706630,10.475663,-123.99,22.97,31.90,1.32,0.05,0.11,-12.15,
62.50,43.706630,10.475663,-124.98,22.97,31.89,1.32,0.05,0.11,-11.23,
62.60,43.706630,10.475663,-125.99,22.97,31.89,1.32,0.06,0.12,-10.30,
62.60,43.706630,10.475663,-125.99,22.97,31.89,1.32,0.06,0.12,-10.30,
62.60,43.706630,10.475663,-125.99,22.97,31.89,1.32,0.06,0.12,-10.30,
62.90,43.706630,10.475663,-128.96,22.97,31.88,1.31,0.07,0.14,-7.49,
63.00,43.706630,10.475663,-129.91,22.97,31.87,1.31,0.07,0.15,-6.61,
63.10,43.706630,10.475663,-130.84,22.97,31.87,1.30,0.07,0.15,-5.73,
63.20,43.706630,10.475662,-131.77,22.97,31.87,1.30,0.07,0.16,-4.87,
63.30,43.706630,10.475662,-132.71,22.97,31.86,1.30,0.08,0.17,-3.99,
63.30,43.706630,10.475662,-132.71,22.97,31.86,1.30,0.08,0.17,-3.99,
63.30,43.706630,10.475662,-132.71,22.97,31.86,1.30,0.08,0.17,-3.99,
63.60,43.706630,10.475662,-135.55,22.97,31.85,1.29,0.08,0.19,-1.36,
63.70,43.706630,10.475662,-136.46,22.97,31.84,1.28,0.09,0.19,-0.52,
63.80,43.706630,10.475662,-137.33,22.97,31.84,1.28,0.09,0.19,0.25,
63.90,43.706630,10.475662,-138.13,22.97,31.83,1.27,0.10,0.19,0.95,
64.00,43.706630,10.475662,-138.83,22.97,31.82,1.27,0.10,0.19,1.57,
64.10,43.706630,10.475662,-139.44,22.96,31.82,1.27,0.10,0.18,2.12,
64.20,43.706630,10.475662,-139.95,22.96,31.81,1.26,0.10,0.18,2.57,
64.30,43.706630,10.475662,-140.34,22.96,31.81,1.26,0.11,0.17,2.91,
64.30,43.706630,10.475662,-140.34,22.96,31.81,1.26,0.11,0.17,2.91,
64.30,43.706630,10.475662,-140.34,22.96,31.81,1.26,0.11,0.17,2.91,
64.60,43.706630,10.475662,-140.97,22.95,31.79,1.24,0.11,0.17,3.38,
64.70,43.706630,10.475662,-141.03,22.95,31.79,1.23,0.12,0.17,3.36,
64.80,43.706630,10.475661,-141.03,22.95,31.78,1.23,0.12,0.17,3.27,
65.00,43.706630,10.475661,-140.95,22.95,31.77,1.22,0.12,0.17,3.10,
65.00,43.706630,10.475661,-140.95,22.94,31.76,1.21,0.13,0.17,2.98,
65.10,43.706630,10.475661,-140.91,22.94,31.75,1.20,0.13,0.18,2.82,
65.20,43.706630,10.475661,-140.89,22.94,31.74,1.20,0.14,0.18,2.68,
65.30,43.706630,10.475661,-140.89,22.93,31.73,1.19,0.14,0.18,2.55,
65.40,43.706630,10.475661,-140.93,22.93,31.72,1.18,0.15,0.18,2.46,
65.50,43.706630,10.475661,-141.00,22.93,31.71,1.17,0.15,0.18,2.41,
65.60,43.706630,10.475660,-141.10,22.92,31.70,1.16,0.16,0.18,2.38,
65.70,43.706630,10.475660,-141.24,22.92,31.69,1.15,0.16,0.18,2.41,
65.80,43.706630,10.475660,-141.44,22.92,31.69,1.14,0.16,0.18,2.51,
66.00,43.706630,10.475660,-141.98,22.91,31.67,1.13,0.17,0.18,2.80,
66.00,43.706630,10.475660,-141.98,22.91,31.67,1.13,0.17,0.18,2.80,
66.10,43.706630,10.475660,-142.25,22.91,31.66,1.12,0.18,0.17,2.93,
66.20,43.706630,10.475660,-142.49,22.90,31.65,1.11,0.18,0.17,3.04,
66.30,43.706630,10.475660,-142.69,22.90,31.64,1.10,0.18,0.17,3.11,
66.40,43.706630,10.475660,-142.86,22.89,31.63,1.09,0.19,0.17,3.17,
66.50,43.706630,10.475659,-143.03,22.89,31.62,1.08,0.19,0.17,3.22,
66.60,43.706630,10.475659,-143.23,22.88,31.61,1.07,0.20,0.17,3.30,
66.70,43.706629,10.475659,-143.44,22.88,31.60,1.06,0.20,0.17,3.38,
66.80,43.706629,10.475659,-143.63,22.87,31.58,1.05,0.20,0.17,3.42,
66.90,43.706629,10.475659,-143.77,22.87,31.57,1.04,0.21,0.17,3.40,
66.90,43.706629,10.475659,-143.77,22.87,31.57,1.04,0.21,0.17,3.40,
66.90,43.706629,10.475659,-143.77,22.87,31.57,1.04,0.21,0.17,3.40,
67.10,43.706629,10.475659,-143.89,22.86,31.55,1.02,0.22,0.17,3.27,
67.30,43.706629,10.475658,-144.06,22.84,31.53,1.00,0.22,0.00,0.00,
67.40,43.706629,10.475658,-144.18,22.84,31.52,1.68,0.23,0.16,4.68,
67.60,43.706629,10.475658,-144.35,22.83,31.51,1.67,0.23,0.16,4.68,
67.60,43.706629,10.475658,-144.35,22.83,31.49,1.66,0.23,0.16,4.63,
67.70,43.706629,10.475658,-144.35,22.82,31.48,1.65,0.24,0.16,4.51,
67.80,43.706629,10.475658,-144.32,22.81,31.47,1.63,0.24,0.16,4.37,
67.90,43.706629,10.475657,-144.28,22.81,31.46,1.62,0.25,0.16,4.22,
67.90,43.706629,10.475657,-144.28,22.81,31.46,1.62,0.25,0.16,4.22,
67.90,43.706629,10.475657,-144.28,22.81,31.46,1.62,0.25,0.16,4.22,
68.20,43.706629,10.475657,-144.21,22.79,31.42,1.58,0.26,0.17,3.84,
68.30,43.706629,10.475657,-144.22,22.78,31.41,1.57,0.26,0.17,3.73,
68.40,43.706629,10.475657,-144.20,22.77,31.40,1.56,0.27,0.17,3.58,
68.60,43.706628,10.475656,-144.04,22.76,31.37,1.53,0.28,0.16,3.17,
68.60,43.706628,10.475656,-144.04,22.76,31.37,1.53,0.28,0.16,3.17,
68.60,43.706628,10.475656,-144.04,22.76,31.37,1.53,0.28,0.16,3.17,
68.60,43.706628,10.475656,-144.04,22.76,31.37,1.53,0.28,0.16,3.17,
68.60,43.706628,10.475656,-144.04,22.76,31.37,1.53,0.28,0.16,3.17,
69.00,43.706628,10.475656,-144.00,22.73,31.32,1.48,0.29,0.16,2.64,
69.10,43.706628,10.475655,-144.00,22.72,31.30,1.46,0.30,0.16,2.49,
69.30,43.706628,10.475655,-143.90,22.71,31.28,1.43,0.31,0.16,2.12,
69.30,43.706628,10.475655,-143.90,22.71,31.28,1.43,0.31,0.16,2.12,
69.50,43.706628,10.475655,-143.98,22.69,31.25,1.41,0.31,0.16,1.95,
69.50,43.706628,10.475655,-143.98,22.69,31.25,1.41,0.31,0.16,1.95,
69.70,43.706628,10.475654,-144.18,22.68,31.22,1.38,0.32,0.16,1.87,
69.70,43.706628,10.475654,-144.18,22.68,31.22,1.38,0.32,0.16,1.87,
69.90,43.706628,10.475654,-144.19,22.66,31.20,1.35,0.33,0.16,1.58,
70.00,43.706627,10.475654,-144.16,22.65,31.18,1.34,0.33,0.16,1.41,
70.00,43.706627,10.475654,-144.16,22.65,31.18,1.34,0.33,0.16,1.41,
70.10,43.706627,10.475654,-144.17,22.65,31.17,1.33,0.34,0.16,1.28,
70.20,43.706627,10.475654,-144.17,22.64,31.16,1.32,0.34,0.16,1.14,
70.30,43.706627,10.475654,-144.17,22.63,31.14,1.30,0.35,0.16,0.99,
70.50,43.706627,10.475653,-144.11,22.62,31.12,1.28,0.35,0.16,0.62,
70.50,43.706627,10.475653,-144.11,22.62,31.12,1.28,0.35,0.16,0.62,
70.70,43.706627,10.475653,-144.00,22.60,31.09,1.25,0.36,0.15,0.20,
70.70,43.706627,10.475653,-144.00,22.60,31.09,1.25,0.36,0.15,0.20,
70.80,43.706627,10.475653,-143.96,22.59,31.08,1.24,0.36,0.15,0.01,
70.90,43.706627,10.475653,-143.93,22.58,31.06,1.22,0.37,0.15,-0.18,
71.10,43.706627,10.475652,-143.88,22.57,31.04,1.20,0.38,0.15,-0.58,
71.20,43.706627,10.475652,-143.85,22.57,31.04,1.20,0.38,0.15,-0.58,
71.30,43.706627,10.475652,-143.81,22.55,31.01,1.17,0.39,0.15,-1.01,
71.40,43.706626,10.475652,-143.78,22.55,31.00,1.16,0.39,0.15,-1.22,
71.40,43.706626,10.475652,-143.78,22.55,31.00,1.16,0.39,0.15,-1.22,
71.60,43.706626,10.475651,-143.79,22.53,30.97,1.13,0.40,0.15,-1.55,
71.60,43.706626,10.475651,-143.79,22.53,30.97,1.13,0.40,0.15,-1.55,
71.70,43.706626,10.475651,-143.80,22.52,30.96,1.12,0.40,0.15,-1.72,
71.80,43.706626,10.475651,-143.79,22.51,30.94,1.11,0.40,0.15,-1.91,
71.90,43.706626,10.475651,-143.76,22.51,30.93,1.09,0.41,0.15,-2.14,
72.00,43.706626,10.475651,-143.73,22.50,30.91,1.08,0.41,0.15,-2.38,
72.10,43.706626,10.475650,-143.70,22.49,30.90,1.07,0.42,0.15,-2.59,
72.20,43.706626,10.475650,-143.69,22.48,30.88,1.05,0.42,0.15,-2.82,
72.30,43.706626,10.475650,-143.67,22.47,30.87,1.04,0.42,0.15,-3.03,
72.40,43.706626,10.475650,-143.63,22.46,30.86,1.03,0.43,0.15,-3.27,
72.50,43.706626,10.475650,-143.60,22.46,30.84,1.02,0.43,0.15,-3.51,
72.60,43.706626,10.475650,-143.59,22.45,30.83,1.00,0.44,0.15,-3.72,
72.70,43.706626,10.475649,-143.60,22.44,30.82,0.99,0.44,0.00,0.00,
72.80,43.706625,10.475649,-143.63,22.43,30.80,1.64,0.44,0.15,-0.82,
72.90,43.706625,10.475649,-143.65,22.42,30.79,1.63,0.45,0.14,-0.95,
73.00,43.706625,10.475649,-143.63,22.41,30.77,1.61,0.45,0.14,-1.11,
73.10,43.706625,10.475649,-143.60,22.41,30.76,1.60,0.46,0.14,-1.28,
73.20,43.706625,10.475649,-143.58,22.40,30.75,1.58,0.46,0.14,-1.44,
73.30,43.706625,10.475648,-143.60,22.39,30.73,1.57,0.46,0.14,-1.55,
73.40,43.706625,10.475648,-143.67,22.38,30.72,1.56,0.47,0.14,-1.64,
73.50,43.706625,10.475648,-143.75,22.37,30.71,1.54,0.47,0.14,-1.74,
73.60,43.706625,10.475648,-143.81,22.36,30.69,1.53,0.48,0.14,-1.86,
73.70,43.706625,10.475648,-143.82,22.36,30.68,1.51,0.48,0.14,-2.03,
73.80,43.706625,10.475648,-143.79,22.35,30.66,1.50,0.48,0.14,-2.21,
73.90,43.706625,10.475647,-143.77,22.34,30.65,1.49,0.49,0.14,-2.38,
74.00,43.706625,10.475647,-143.79,22.33,30.63,1.47,0.49,0.14,-2.53,
74.10,43.706624,10.475647,-143.86,22.32,30.62,1.46,0.49,0.14,-2.63,
74.10,43.706624,10.475647,-143.86,22.32,30.62,1.46,0.49,0.14,-2.63,
74.10,43.706624,10.475647,-143.86,22.32,30.62,1.46,0.49,0.14,-2.63,
74.30,43.706624,10.475647,-143.98,22.30,30.59,1.43,0.50,0.14,-2.87,
74.50,43.706624,10.475646,-143.90,22.29,30.57,1.41,0.51,0.14,-3.28,
74.60,43.706624,10.475646,-143.82,22.28,30.55,1.39,0.51,0.14,-3.52,
74.70,43.706624,10.475646,-143.77,22.27,30.54,1.38,0.52,0.14,-3.73,
74.80,43.706624,10.475646,-143.77,22.26,30.53,1.37,0.52,0.14,-3.91,
74.90,43.706624,10.475646,-143.81,22.25,30.51,1.35,0.52,0.14,-4.05,
75.00,43.706624,10.475646,-143.83,22.25,30.50,1.34,0.53,0.14,-4.23,
75.10,43.706624,10.475645,-143.81,22.24,30.49,1.33,0.53,0.14,-4.45,
75.20,43.706624,10.475645,-143.77,22.23,30.47,1.32,0.54,0.13,-4.68,
75.30,43.706624,10.475645,-143.73,22.22,30.46,1.31,0.54,0.13,-4.91,
75.40,43.706623,10.475645,-143.73,22.21,30.45,1.29,0.54,0.13,-5.10,
75.50,43.706623,10.475645,-143.77,22.21,30.43,1.28,0.55,0.13,-5.26,
75.60,43.706623,10.475645,-143.81,22.20,30.42,1.27,0.55,0.13,-5.42,
75.70,43.706623,10.475644,-143.86,22.19,30.41,1.26,0.55,0.13,-5.58,
75.80,43.706623,10.475644,-143.88,22.18,30.39,1.24,0.56,0.13,-5.76,
75.80,43.706623,10.475644,-143.88,22.18,30.39,1.24,0.56,0.13,-5.76,
75.80,43.706623,10.475644,-143.88,22.18,30.39,1.24,0.56,0.13,-5.76,
76.10,43.706623,10.475644,-143.87,22.16,30.35,1.21,0.57,0.13,-6.43,
76.20,43.706623,10.475644,-143.85,22.15,30.34,1.20,0.57,0.13,-6.67,
76.20,43.706623,10.475644,-143.85,22.15,30.34,1.20,0.57,0.13,-6.67,
76.20,43.706623,10.475644,-143.85,22.15,30.34,1.20,0.57,0.13,-6.67,
76.20,43.706623,10.475644,-143.85,22.15,30.34,1.20,0.57,0.13,-6.67,
76.60,43.706623,10.475643,-143.80,22.12,30.29,1.15,0.59,0.13,-7.58,
76.70,43.706623,10.475643,-143.81,22.11,30.28,1.14,0.59,0.13,-7.80,
76.70,43.706623,10.475643,-143.81,22.11,30.28,1.14,0.59,0.13,-7.80,
76.70,43.706623,10.475643,-143.81,22.11,30.28,1.14,0.59,0.13,-7.80,
76.70,43.706623,10.475643,-143.81,22.11,30.28,1.14,0.59,0.13,-7.80,
76.70,43.706623,10.475643,-143.81,22.11,30.28,1.14,0.59,0.13,-7.80,
76.70,43.706623,10.475643,-143.81,22.11,30.28,1.14,0.59,0.13,-7.80,
77.20,43.706622,10.475642,-143.83,22.07,30.21,1.09,0.61,0.13,-9.01,
77.40,43.706622,10.475642,-143.83,22.05,30.18,1.06,0.61,0.12,-9.56,
77.50,43.706622,10.475641,-143.79,22.04,30.17,1.05,0.62,0.12,-9.86,
77.50,43.706622,10.475641,-143.79,22.04,30.17,1.05,0.62,0.12,-9.86,
77.50,43.706622,10.475641,-143.79,22.04,30.17,1.05,0.62,0.12,-9.86,
77.50,43.706622,10.475641,-143.79,22.04,30.17,1.05,0.62,0.12,-9.86,
77.50,43.706622,10.475641,-143.79,22.04,30.17,1.05,0.62,0.12,-9.86,
78.00,43.706622,10.475641,-143.58,22.00,30.10,1.00,0.63,0.11,-11.46,
78.10,43.706621,10.475640,-143.51,21.99,30.09,0.99,0.64,0.00,0.00,
78.20,43.706621,10.475640,-143.46,21.98,30.07,1.59,0.64,0.12,-6.47,
78.30,43.706621,10.475640,-143.50,21.97,30.06,1.57,0.65,0.12,-6.61,
78.40,43.706621,10.475640,-143.68,21.96,30.04,1.56,0.65,0.12,-6.63,
78.50,43.706621,10.475640,-143.98,21.95,30.03,1.55,0.65,0.12,-6.58,
78.60,43.706621,10.475639,-144.36,21.95,30.01,1.53,0.66,0.12,-6.44,
78.70,43.706621,10.475639,-144.79,21.94,30.00,1.52,0.66,0.12,-6.25,
78.80,43.706621,10.475639,-145.25,21.93,29.98,1.51,0.67,0.12,-6.00,
78.90,43.706621,10.475639,-145.77,21.92,29.97,1.49,0.67,0.12,-5.68,
79.00,43.706621,10.475639,-146.32,21.91,29.96,1.48,0.67,0.12,-5.33,
79.10,43.706621,10.475639,-146.90,21.90,29.94,1.47,0.68,0.12,-4.94,
79.20,43.706621,10.475638,-147.40,21.89,29.93,1.46,0.68,0.12,-4.63,
79.20,43.706621,10.475638,-147.40,21.89,29.93,1.46,0.68,0.12,-4.63,
79.20,43.706621,10.475638,-147.40,21.89,29.93,1.46,0.68,0.12,-4.63,
79.20,43.706621,10.475638,-147.40,21.89,29.93,1.46,0.68,0.12,-4.63,
79.60,43.706620,10.475638,-148.29,21.86,29.88,1.41,0.69,0.12,-4.44,
79.70,43.706620,10.475638,-148.36,21.85,29.87,1.40,0.69,0.12,-4.55,
79.80,43.706620,10.475638,-148.39,21.84,29.86,1.39,0.69,0.12,-4.74,
79.90,43.706620,10.475637,-148.38,21.83,29.84,1.37,0.70,0.12,-4.98,
80.00,43.706620,10.475637,-148.34,21.82,29.83,1.36,0.70,0.12,-5.24,
80.10,43.706620,10.475637,-148.29,21.82,29.82,1.35,0.70,0.12,-5.53,
80.20,43.706620,10.475637,-148.25,21.81,29.81,1.34,0.71,0.12,-5.80,
80.30,43.706620,10.475637,-148.22,21.80,29.79,1.33,0.71,0.12,-6.07,
80.30,43.706620,10.475637,-148.22,21.80,29.79,1.33,0.71,0.12,-6.07,
80.30,43.706620,10.475637,-148.22,21.80,29.79,1.33,0.71,0.12,-6.07,
80.30,43.706620,10.475637,-148.22,21.80,29.79,1.33,0.71,0.12,-6.07,
80.70,43.706619,10.475636,-148.25,21.76,29.74,1.29,0.72,0.12,-7.06,
80.80,43.706619,10.475636,-148.29,21.76,29.73,1.28,0.73,0.11,-7.27,
80.90,43.706619,10.475636,-148.33,21.75,29.71,1.27,0.73,0.11,-7.48,
81.00,43.706619,10.475636,-148.41,21.74,29.70,1.26,0.73,0.11,-7.65,
81.10,43.706619,10.475635,-148.50,21.73,29.69,1.25,0.74,0.11,-7.82,
81.20,43.706619,10.475635,-148.60,21.72,29.68,1.24,0.74,0.11,-7.98,
81.30,43.706619,10.475635,-148.69,21.72,29.66,1.23,0.74,0.11,-8.15,
81.30,43.706619,10.475635,-148.69,21.72,29.66,1.23,0.74,0.11,-8.15,
81.30,43.706619,10.475635,-148.69,21.72,29.66,1.23,0.74,0.11,-8.15,
81.60,43.706619,10.475635,-148.95,21.69,29.63,1.20,0.75,0.11,-8.69,
81.70,43.706619,10.475635,-149.05,21.68,29.61,1.19,0.75,0.11,-8.85,
81.80,43.706619,10.475634,-149.15,21.67,29.60,1.18,0.76,0.11,-9.02,
81.90,43.706619,10.475634,-149.22,21.67,29.59,1.17,0.76,0.11,-9.21,
82.00,43.706618,10.475634,-149.30,21.66,29.58,1.16,0.76,0.11,-9.40,
82.00,43.706618,10.475634,-149.30,21.66,29.58,1.16,0.76,0.11,-9.40,
82.00,43.706618,10.475634,-149.30,21.66,29.58,1.16,0.76,0.11,-9.40,
82.00,43.706618,10.475634,-149.30,21.66,29.58,1.16,0.76,0.11,-9.40,
82.40,43.706618,10.475634,-149.95,21.62,29.53,1.12,0.77,0.11,-9.87,
82.60,43.706618,10.475633,-150.79,21.60,29.50,1.10,0.78,0.11,-9.73,
82.60,43.706618,10.475633,-150.79,21.60,29.50,1.10,0.78,0.11,-9.73,
82.70,43.706618,10.475633,-151.32,21.59,29.49,1.09,0.78,0.11,-9.56,
82.90,43.706618,10.475633,-152.62,21.58,29.46,1.08,0.79,0.11,-8.89,
82.90,43.706618,10.475633,-152.62,21.58,29.46,1.08,0.79,0.11,-8.89,
83.00,43.706618,10.475633,-153.33,21.57,29.45,1.07,0.79,0.11,-8.49,
83.10,43.706618,10.475632,-154.04,21.56,29.44,1.06,0.79,0.11,-8.03,
83.20,43.706617,10.475632,-154.68,21.55,29.43,1.05,0.79,0.11,-7.46,
83.30,43.706617,10.475632,-155.17,21.54,29.42,1.04,0.79,0.11,-7.02,
83.30,43.706617,10.475632,-155.17,21.54,29.42,1.04,0.79,0.11,-7.02,
83.30,43.706617,10.475632,-155.17,21.54,29.42,1.04,0.79,0.11,-7.02,
83.30,43.706617,10.475632,-155.17,21.54,29.42,1.04,0.79,0.11,-7.02,
83.70,43.706617,10.475632,-156.61,21.50,29.37,1.01,0.80,0.11,-5.69,
83.70,43.706617,10.475632,-156.61,21.50,29.37,1.01,0.80,0.11,-5.69,
83.90,43.706617,10.475631,-157.53,21.48,29.35,0.99,0.80,0.00,0.00,
84.00,43.706617,10.475631,-158.07,21.47,29.34,1.51,0.80,0.11,2.28,
84.10,43.706617,10.475631,-158.65,21.46,29.33,1.50,0.80,0.11,2.67,
84.20,43.706617,10.475631,-159.27,21.45,29.31,1.48,0.80,0.11,3.11,
84.30,43.706616,10.475631,-159.93,21.44,29.30,1.47,0.80,0.11,3.60,
84.40,43.706616,10.475631,-160.65,21.43,29.29,1.46,0.80,0.11,4.18,
